Date,ItemID,Quantity
2017-03-02,510053,2
2017-03-02,513266,2
2017-03-02,513311,1
2017-03-02,513207,1
2017-03-02,512229,1
2017-03-02,513137,1
2017-03-02,515139,1
2017-03-02,512335,2
2017-03-02,518516,2
2017-03-02,513288,2
2017-03-02,510030,2
2017-03-02,510030,2
2017-03-02,513266,2
2017-03-02,513288,2
2017-03-02,512210,4
2017-03-02,513214,100
2017-03-02,513214,100
2017-03-02,513214,20
2017-03-02,513214,20
2017-03-02,513123,50
2017-03-02,513123,50
2017-03-02,513123,50
2017-03-02,513123,50
2017-03-02,512034,2
2017-03-02,512238,2
2017-03-02,513311,2
2017-03-02,512201,2
2017-03-02,515058,53
2017-03-02,515058,53
2017-03-02,512367,30
2017-03-03,513214,1
2017-03-03,513214,1
2017-03-03,512237,30
2017-03-03,515072,120
2017-03-03,515072,120
2017-03-03,515072,80
2017-03-03,515072,80
2017-03-03,515020K,20
2017-03-03,513308,48
2017-03-03,513308,48
2017-03-03,HA590437,50
2017-03-03,HA590437,50
2017-03-03,512210,4
2017-03-03,SP550219,40
2017-03-03,SP550219,40
2017-03-03,512339,3
2017-03-03,512339,26
2017-03-03,512339,26
2017-03-03,HA590481,41
2017-03-03,HA590481,41
2017-03-03,512239,1
2017-03-03,513092,2
2017-03-03,510094,2
2017-03-03,512403,1
2017-03-03,518516,2
2017-03-03,513288,2
2017-03-03,512198,2
2017-03-03,515039,1
2017-03-03,515120,2
2017-03-03,513121,4
2017-03-03,515093,2
2017-03-03,515039,2
2017-03-03,515111,1
2017-03-03,510090,2
2017-03-03,515097,40
2017-03-03,515050,66
2017-03-03,515050,66
2017-03-03,515050,4
2017-03-03,513156,4
2017-03-03,513156,4
2017-03-03,513156,36
2017-03-03,513156,36
2017-03-03,515046,50
2017-03-03,HA590454,2
2017-03-03,513257,1
2017-03-03,513288,2
2017-03-03,513276,1
2017-03-03,518516K,1
2017-03-03,518516K,1
2017-03-03,512398,1
2017-03-03,512398,1
2017-03-03,HA590404,1
2017-03-03,513266,1
2017-03-03,512403,2
2017-03-03,512414,2
2017-03-03,513271,1
2017-03-03,513273,1
2017-03-03,515004,1
2017-03-03,515044,1
2017-03-03,515107,1
2017-03-03,513282,4
2017-03-03,515097,1
2017-03-03,515098,2
2017-03-03,515119,1
2017-03-03,515122,1
2017-03-03,29596003,1
2017-03-03,512239,2
2017-03-03,510078,2
2017-03-03,515043,30
2017-03-03,541001,70
2017-03-06,515150,30
2017-03-06,513284,30
2017-03-06,HA590493,18
2017-03-06,HA590493,18
2017-03-06,513179HD,30
2017-03-06,513179HD,30
2017-03-06,515054,43
2017-03-06,515061,50
2017-03-06,515061,50
2017-03-06,515050,1
2017-03-06,515050,2
2017-03-06,521000,26
2017-03-06,521000,26
2017-03-06,521000,10
2017-03-06,521000,10
2017-03-06,513236HD,1
2017-03-06,HA590404,1
2017-03-06,513286,2
2017-03-06,513266,2
2017-03-06,HA590398,1
2017-03-06,513268,1
2017-03-06,513257,1
2017-03-06,513310,1
2017-03-06,513277,1
2017-03-06,512313,1
2017-03-06,513277,1
2017-03-06,518516K,1
2017-03-06,515064,2
2017-03-06,513266,2
2017-03-06,510050K,2
2017-03-06,512269,2
2017-03-06,513288,2
2017-03-06,510015,2
2017-03-06,513294,2
2017-03-06,515021,20
2017-03-06,515021,20
2017-03-06,513234,40
2017-03-06,513234,40
2017-03-06,511026,2
2017-03-06,518516,2
2017-03-06,512210,4
2017-03-06,513087,9
2017-03-06,513206,10
2017-03-06,513206,10
2017-03-06,512250,1
2017-03-06,512268,2
2017-03-06,512401,1
2017-03-06,513273,2
2017-03-06,513277,2
2017-03-06,513298,2
2017-03-06,515043,2
2017-03-06,515043,2
2017-03-06,515098,2
2017-03-06,HA590013,1
2017-03-06,512418,1
2017-03-06,HA590011,1
2017-03-06,513273,2
2017-03-06,HA590428,1
2017-03-07,513296,50
2017-03-07,513296,50
2017-03-07,515046,10
2017-03-07,515021,4
2017-03-07,515021,4
2017-03-07,513325,20
2017-03-07,515052,24
2017-03-07,513284,10
2017-03-07,515090,2
2017-03-07,512360,1
2017-03-07,512360,2
2017-03-07,HA590107,2
2017-03-07,HA590107,2
2017-03-07,512034,2
2017-03-07,513266,2
2017-03-07,513325,120
2017-03-07,513325,120
2017-03-07,513325,20
2017-03-07,513229,10
2017-03-07,512432,20
2017-03-07,HA590253,20
2017-03-07,512289,20
2017-03-07,HA590139,1
2017-03-07,518516K,1
2017-03-07,512238,2
2017-03-07,512238,2
2017-03-07,513121HD,2
2017-03-07,512169,20
2017-03-07,512169,20
2017-03-07,513139,10
2017-03-07,513139,10
2017-03-07,513224,50
2017-03-07,513224,50
2017-03-07,513233,18
2017-03-07,513233,18
2017-03-07,513270,9
2017-03-07,513270,9
2017-03-07,515019,2
2017-03-07,515019,2
2017-03-07,515033,25
2017-03-07,515033,25
2017-03-07,515054,5
2017-03-07,510078,2
2017-03-07,513282,1
2017-03-07,513121,2
2017-03-07,513255,2
2017-03-07,512250,1
2017-03-07,513298,2
2017-03-07,513273,1
2017-03-07,541001,2
2017-03-07,512153,1
2017-03-08,512227,1
2017-03-08,512227,1
2017-03-08,512211,8
2017-03-08,512335,40
2017-03-08,512329,8
2017-03-08,541001,50
2017-03-08,515098,20
2017-03-08,515093,7
2017-03-08,513173,1
2017-03-08,513173,1
2017-03-08,510101,2
2017-03-08,518516K,1
2017-03-08,518516K,1
2017-03-08,513275,2
2017-03-08,521002,1
2017-03-08,510059,2
2017-03-08,512303A,1
2017-03-08,515056,50
2017-03-08,515148,10
2017-03-08,515020,30
2017-03-08,515041,50
2017-03-08,515056,50
2017-03-08,515020,20
2017-03-08,515072,150
2017-03-08,513044,33
2017-03-08,512174,50
2017-03-08,512167,60
2017-03-08,513258,50
2017-03-08,HA590474,63
2017-03-08,512333,28
2017-03-08,513273,30
2017-03-08,512227,50
2017-03-08,512322,50
2017-03-08,512014,75
2017-03-08,512012,50
2017-03-08,512187,50
2017-03-08,513179,216
2017-03-08,512281,50
2017-03-08,512014,50
2017-03-08,513257,124
2017-03-08,512374,50
2017-03-08,515059,75
2017-03-08,515058,80
2017-03-08,515058,80
2017-03-08,513255,120
2017-03-08,513255,50
2017-03-08,515114,80
2017-03-08,515114,80
2017-03-08,515114,80
2017-03-08,515114,80
2017-03-08,515122,60
2017-03-08,515122,80
2017-03-08,515122,80
2017-03-08,515122,80
2017-03-08,515114,80
2017-03-08,515114,80
2017-03-08,515114,80
2017-03-08,515114,80
2017-03-08,515114,80
2017-03-08,HA590522,40
2017-03-08,518507,20
2017-03-08,512456,12
2017-03-08,513259,100
2017-03-08,HA590474,10
2017-03-08,HA590474,10
2017-03-08,SP550222,10
2017-03-08,518508,2
2017-03-08,515054,60
2017-03-08,515054,10
2017-03-08,515054,10
2017-03-08,510078,2
2017-03-08,510083,4
2017-03-08,512267,2
2017-03-08,512401,1
2017-03-08,513255,2
2017-03-08,515018,2
2017-03-08,515018,2
2017-03-08,515059,2
2017-03-08,515050,1
2017-03-08,510090K,1
2017-03-08,510090K,1
2017-03-08,517011K,2
2017-03-08,512194,2
2017-03-08,BH930567K,2
2017-03-08,BH930567K,2
2017-03-08,512379,2
2017-03-08,512302,8
2017-03-08,513282,20
2017-03-08,512374,12
2017-03-08,512334,1
2017-03-08,512334,1
2017-03-08,513273,3
2017-03-08,513121,2
2017-03-08,513288,4
2017-03-08,515113,1
2017-03-09,515125,125
2017-03-09,515125,125
2017-03-09,515125,120
2017-03-09,515125,120
2017-03-09,515125,125
2017-03-09,515125,125
2017-03-09,513044,100
2017-03-09,BR930177K,40
2017-03-09,BR930177K,40
2017-03-09,HA590450,20
2017-03-09,510060,160
2017-03-09,513288,140
2017-03-09,513288,140
2017-03-09,518515,2
2017-03-09,512301,20
2017-03-09,BR930177K,40
2017-03-09,518508,50
2017-03-09,512324,30
2017-03-09,512229,36
2017-03-09,512229,36
2017-03-09,512229,6
2017-03-09,510101,2
2017-03-09,518516K,1
2017-03-09,512160,2
2017-03-09,513057,2
2017-03-09,513080,2
2017-03-09,513250,1
2017-03-09,513250,1
2017-03-09,513282,2
2017-03-09,HA590454,1
2017-03-09,HA590454,1
2017-03-09,518516K,1
2017-03-09,512276,2
2017-03-09,513277,1
2017-03-09,513211,36
2017-03-09,513125,18
2017-03-09,513125,18
2017-03-09,515009,1
2017-03-09,515042,1
2017-03-09,515059,1
2017-03-09,515114,1
2017-03-09,541006,1
2017-03-09,541006,1
2017-03-09,513044,1
2017-03-09,513225,6
2017-03-09,513273,24
2017-03-09,515004,1
2017-03-09,515006,1
2017-03-09,515008,1
2017-03-09,515020K,1
2017-03-09,515024,1
2017-03-09,515043,3
2017-03-09,515044,1
2017-03-09,515047,1
2017-03-09,515097,1
2017-03-09,515103,1
2017-03-09,515109,1
2017-03-09,515126,1
2017-03-09,521000,8
2017-03-09,512340,1
2017-03-09,513276,4
2017-03-09,513288,4
2017-03-09,515098,2
2017-03-09,515099,2
2017-03-10,515098,100
2017-03-10,515098,100
2017-03-10,515098,25
2017-03-10,515098,75
2017-03-10,515098,75
2017-03-10,515098,50
2017-03-10,512412,2
2017-03-10,512360,2
2017-03-10,510101,2
2017-03-10,512370,2
2017-03-10,510073K,2
2017-03-10,512360,2
2017-03-10,513282,2
2017-03-10,513275,1
2017-03-10,HA590404,1
2017-03-10,512401,2
2017-03-10,HA590234,2
2017-03-10,515017,1
2017-03-10,515043,2
2017-03-13,513271,68
2017-03-13,513271,68
2017-03-13,513271,17
2017-03-13,HA590002,24
2017-03-13,515094,1
2017-03-13,510101,2
2017-03-13,512201,2
2017-03-13,512201,2
2017-03-13,511024K,2
2017-03-13,513285,1
2017-03-13,513277,1
2017-03-13,518516K,1
2017-03-13,510039,2
2017-03-13,HA590404,2
2017-03-13,BH930567K,2
2017-03-13,512403,1
2017-03-13,510068K,2
2017-03-13,512402,1
2017-03-13,512382,1
2017-03-13,HA590002,56
2017-03-13,HA590002,56
2017-03-13,512512,50
2017-03-13,512512,50
2017-03-13,HA590002,4
2017-03-13,HA590002,4
2017-03-13,512122,10
2017-03-13,515108,2
2017-03-13,513293,2
2017-03-13,513057,1
2017-03-13,510034,1
2017-03-13,513276,1
2017-03-13,513276,1
2017-03-13,512370,24
2017-03-13,512370,24
2017-03-13,515050,3
2017-03-13,515009,2
2017-03-13,515050,1
2017-03-13,515057,2
2017-03-13,513277,2
2017-03-13,513271,1
2017-03-13,515011,2
2017-03-13,513228,2
2017-03-13,513273,1
2017-03-13,HA590234,2
2017-03-13,515050,1
2017-03-13,BF930301,2
2017-03-13,512187,2
2017-03-13,515050,1
2017-03-13,513121,2
2017-03-13,513121,2
2017-03-13,515011,2
2017-03-14,512338,95
2017-03-14,512338,95
2017-03-14,512338,5
2017-03-14,512338,5
2017-03-14,HA590383,50
2017-03-14,513277,2
2017-03-14,512311,2
2017-03-14,518516,2
2017-03-14,512311,2
2017-03-14,518516,2
2017-03-14,510039,2
2017-03-14,513282,1
2017-03-14,513225,21
2017-03-14,512535,50
2017-03-14,518516,86
2017-03-14,512187,2
2017-03-14,512187,2
2017-03-14,513282,2
2017-03-14,512379,2
2017-03-14,515004,2
2017-03-14,515006,2
2017-03-14,515114,2
2017-03-14,515042,2
2017-03-14,515024,2
2017-03-14,515047,2
2017-03-14,515059,2
2017-03-14,513044,2
2017-03-14,515008,2
2017-03-14,541006,2
2017-03-14,515097,2
2017-03-14,515103,2
2017-03-14,515020K,2
2017-03-14,515043,3
2017-03-14,515126,2
2017-03-14,515109,2
2017-03-14,515044,2
2017-03-14,513273,26
2017-03-14,521000,10
2017-03-14,513225,6
2017-03-14,513121,14
2017-03-14,513121,14
2017-03-14,513311,1
2017-03-14,29596003,2
2017-03-14,513229,2
2017-03-14,513273,2
2017-03-14,513273,2
2017-03-15,513311,2
2017-03-15,518516K,1
2017-03-15,518516K,1
2017-03-15,512403,2
2017-03-15,513275,2
2017-03-15,512370,1
2017-03-15,512370,1
2017-03-15,513159,1
2017-03-15,513159,1
2017-03-15,512402,1
2017-03-15,513016K,2
2017-03-15,513224,50
2017-03-15,513224,50
2017-03-15,515040,1
2017-03-15,515040,199
2017-03-15,515040,199
2017-03-15,512156,1
2017-03-15,513100,2
2017-03-15,513273,1
2017-03-15,515050,2
2017-03-15,515057,1
2017-03-15,515119,1
2017-03-15,512009NF,2
2017-03-16,513288,150
2017-03-16,513288,150
2017-03-16,513288,150
2017-03-16,513288,150
2017-03-16,513288,150
2017-03-16,513288,150
2017-03-16,513288,150
2017-03-16,513288,150
2017-03-16,513288,150
2017-03-16,513288,150
2017-03-16,513288,110
2017-03-16,513124HD,75
2017-03-16,513124HD,75
2017-03-16,513198,10
2017-03-16,HA590519,20
2017-03-16,512311,2
2017-03-16,518516,2
2017-03-16,513277,2
2017-03-16,512164,2
2017-03-16,512164,2
2017-03-16,512259,50
2017-03-16,512259,50
2017-03-16,513211,100
2017-03-16,513211,100
2017-03-16,515046,60
2017-03-16,515046,60
2017-03-16,512194,7
2017-03-16,512194,7
2017-03-16,512194,1
2017-03-16,512194,1
2017-03-16,512194,6
2017-03-16,512194,6
2017-03-16,BR930177K,60
2017-03-16,BR930177K,60
2017-03-16,512498,26
2017-03-16,512498,26
2017-03-16,513198,2
2017-03-16,HA590463,30
2017-03-16,HA590139,12
2017-03-16,HA590139,12
2017-03-16,510057,100
2017-03-16,HA590437,17
2017-03-16,HA590437,11
2017-03-16,HA590437,11
2017-03-16,HA590437,4
2017-03-16,513228,90
2017-03-16,513228,90
2017-03-16,512305,9
2017-03-16,512305,9
2017-03-16,512403,50
2017-03-16,HA590367,40
2017-03-16,HA590367,40
2017-03-16,516013,20
2017-03-16,512334,2
2017-03-16,515122,47
2017-03-17,515066,120
2017-03-17,515066,120
2017-03-17,515066,5
2017-03-17,512360,2
2017-03-17,513286,2
2017-03-17,513268,1
2017-03-17,512311,2
2017-03-17,513275,2
2017-03-17,512403,2
2017-03-17,512334,40
2017-03-17,515066,75
2017-03-17,513016K,2
2017-03-17,513162,2
2017-03-17,512408,1
2017-03-17,510015,2
2017-03-20,515129,8
2017-03-20,HA590454,2
2017-03-20,515070,1
2017-03-20,513309,2
2017-03-20,HA590479,5
2017-03-20,HA590373,2
2017-03-20,HA590407,2
2017-03-20,513268,2
2017-03-20,513268,2
2017-03-20,513286,2
2017-03-20,518516K,1
2017-03-20,518516K,1
2017-03-20,512315,2
2017-03-20,518516,2
2017-03-20,513277,1
2017-03-20,SP500704,1
2017-03-20,521002,1
2017-03-20,521002,1
2017-03-20,512328,1
2017-03-20,513275,1
2017-03-20,512370,1
2017-03-20,515125,35
2017-03-20,513275,3
2017-03-20,513275,3
2017-03-20,513275,1
2017-03-20,513276,2
2017-03-20,513285,1
2017-03-20,515018,2
2017-03-20,515098,2
2017-03-20,518516,3
2017-03-20,518516,1
2017-03-20,BF930352,2
2017-03-20,515050,5
2017-03-20,512393,1
2017-03-20,510090,2
2017-03-20,512203,2
2017-03-20,512340,2
2017-03-20,512401,1
2017-03-20,515125,15
2017-03-20,515125,15
2017-03-20,515050,1
2017-03-20,515109,1
2017-03-20,515123,2
2017-03-20,513121HD,2
2017-03-20,541005,4
2017-03-20,513044,2
2017-03-20,513121HD,6
2017-03-20,513225,8
2017-03-20,513273,30
2017-03-20,515004,2
2017-03-20,515006,2
2017-03-20,513288,150
2017-03-20,513288,150
2017-03-20,515008,2
2017-03-20,513288,150
2017-03-20,513288,150
2017-03-20,515009,2
2017-03-20,513288,150
2017-03-20,513288,150
2017-03-20,512403,2
2017-03-20,515020K,2
2017-03-20,515024,2
2017-03-20,515042,2
2017-03-20,515043,4
2017-03-20,515044,2
2017-03-20,515047,2
2017-03-20,515059,2
2017-03-20,515097,2
2017-03-20,515103,2
2017-03-20,515109,2
2017-03-20,515114,2
2017-03-20,515126,2
2017-03-20,521000,12
2017-03-20,541006,2
2017-03-20,515126,4
2017-03-21,515125,125
2017-03-21,515125,25
2017-03-21,515125,25
2017-03-21,515125,100
2017-03-21,BH930567K,2
2017-03-21,512034,2
2017-03-21,513266,2
2017-03-21,510010,2
2017-03-21,512259,2
2017-03-21,513277,1
2017-03-21,512315,2
2017-03-21,513259,2
2017-03-21,513259,2
2017-03-21,515090,1
2017-03-21,512394,2
2017-03-21,513228-X,21
2017-03-21,5181925AB,2
2017-03-21,RW20153,2
2017-03-21,515142,100
2017-03-21,515142,100
2017-03-21,513228,100
2017-03-21,513228,100
2017-03-21,510057,2
2017-03-21,512288,1
2017-03-21,512360,1
2017-03-21,512340,1
2017-03-21,515004,1
2017-03-22,515131,18
2017-03-22,513288,1
2017-03-22,513288,1
2017-03-22,510010,2
2017-03-22,512034,2
2017-03-22,513262,1
2017-03-22,513262,1
2017-03-22,512252,1
2017-03-22,518516,1
2017-03-22,512335,2
2017-03-22,518516K,1
2017-03-22,518516,2
2017-03-22,510052,2
2017-03-22,512413,1
2017-03-22,513250,1
2017-03-22,510059,2
2017-03-22,515097,32
2017-03-22,513303,60
2017-03-22,513303,60
2017-03-22,513303,60
2017-03-22,513272,120
2017-03-22,513272,120
2017-03-22,513263,100
2017-03-22,513263,100
2017-03-22,513179HD,120
2017-03-22,515097,10
2017-03-22,515113,10
2017-03-22,515036HD,4
2017-03-22,515113,4
2017-03-22,515036HD,7
2017-03-22,515036HD,7
2017-03-22,515036HD,1
2017-03-22,515036HD,28
2017-03-22,515113,6
2017-03-22,515097,8
2017-03-22,515097,8
2017-03-22,518516,2
2017-03-22,513162,1
2017-03-22,513162,1
2017-03-22,512203,1
2017-03-22,512401,1
2017-03-22,512414,2
2017-03-22,515030,2
2017-03-22,515050,2
2017-03-22,515106,1
2017-03-22,512009NF,2
2017-03-22,SP500704,2
2017-03-23,512280,30
2017-03-23,513275,10
2017-03-23,513275,10
2017-03-23,515041,10
2017-03-23,515042,10
2017-03-23,513288,10
2017-03-23,541001,30
2017-03-23,515058,10
2017-03-23,HA590479,1
2017-03-23,510094,2
2017-03-23,513266,2
2017-03-23,513266,2
2017-03-23,515078,150
2017-03-23,515078,150
2017-03-23,515078,150
2017-03-23,515078,150
2017-03-23,512389,48
2017-03-23,512389,48
2017-03-23,512389,2
2017-03-23,512389,2
2017-03-23,512280,30
2017-03-23,512280,30
2017-03-23,512225,5
2017-03-23,513290,5
2017-03-23,515113,34
2017-03-23,512194,3
2017-03-23,512194,3
2017-03-23,512283,47
2017-03-23,512283,47
2017-03-23,512283,3
2017-03-23,HA590472,20
2017-03-23,515126,73
2017-03-23,515126,73
2017-03-23,515126,10
2017-03-23,515126,10
2017-03-23,510099,30
2017-03-23,515041,9
2017-03-23,515041,9
2017-03-23,515041,9
2017-03-23,515041,9
2017-03-23,515041,9
2017-03-23,515041,9
2017-03-23,515041,23
2017-03-23,515041,32
2017-03-23,515041,32
2017-03-23,510073K,2
2017-03-23,512164,2
2017-03-24,515094,80
2017-03-24,515036,20
2017-03-24,515036,120
2017-03-24,515036,120
2017-03-24,515036,120
2017-03-24,515036,120
2017-03-24,513263,100
2017-03-24,513237,50
2017-03-24,512272,60
2017-03-24,512271,210
2017-03-24,512271,90
2017-03-24,515081,50
2017-03-24,513211,150
2017-03-24,513211,50
2017-03-24,515064,50
2017-03-24,512285,10
2017-03-24,512285,50
2017-03-24,512357,50
2017-03-24,515125,120
2017-03-24,515125,120
2017-03-24,515125,120
2017-03-24,515125,90
2017-03-24,515125,120
2017-03-24,515125,120
2017-03-24,515125,110
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,162X177X160,600
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513121,150
2017-03-24,513203,180
2017-03-24,512391,50
2017-03-24,513289,100
2017-03-24,513276,180
2017-03-24,513276,180
2017-03-24,513276,65
2017-03-24,513203,20
2017-03-24,512358,60
2017-03-24,512358,180
2017-03-24,512358,180
2017-03-24,513277,120
2017-03-24,513277,120
2017-03-24,513277,120
2017-03-24,513277,120
2017-03-24,513277,120
2017-03-24,513277,120
2017-03-24,513277,120
2017-03-24,513277,120
2017-03-24,513277,120
2017-03-24,513277,120
2017-03-24,513212,75
2017-03-24,512245,40
2017-03-24,512300,7
2017-03-24,513212,50
2017-03-24,512372,50
2017-03-24,512403,100
2017-03-24,515036HD,125
2017-03-24,515036HD,125
2017-03-24,515036HD,125
2017-03-24,515036HD,125
2017-03-24,518516,2
2017-03-24,518516K,1
2017-03-24,518516K,1
2017-03-24,518516,2
2017-03-24,513080,2
2017-03-24,513281,2
2017-03-24,512267,2
2017-03-24,512273,1
2017-03-24,513229,2
2017-03-24,513273,2
2017-03-24,513299,2
2017-03-24,515030,2
2017-03-24,515043,2
2017-03-24,518516,1
2017-03-24,515041,9
2017-03-24,515041,20
2017-03-24,515041,20
2017-03-24,513263,5
2017-03-24,513263,5
2017-03-24,513225,40
2017-03-24,541004,100
2017-03-24,541004,100
2017-03-24,512403,46
2017-03-24,512403,46
2017-03-24,515126,120
2017-03-24,515126,120
2017-03-24,515126,20
2017-03-24,515126,20
2017-03-24,515093,20
2017-03-24,512518,10
2017-03-24,HA590404,1
2017-03-24,HA590404,1
2017-03-24,512394,2
2017-03-24,510078,12
2017-03-24,512360,8
2017-03-24,515072,2
2017-03-24,515073,12
2017-03-24,515096,8
2017-03-24,512302,1
2017-03-24,515009,1
2017-03-24,510090,4
2017-03-27,515081,72
2017-03-27,541004,10
2017-03-27,541004,10
2017-03-27,541004,110
2017-03-27,541004,110
2017-03-27,515090,12
2017-03-27,515090,12
2017-03-27,515090,16
2017-03-27,515090,16
2017-03-27,515090,12
2017-03-27,515090,12
2017-03-27,515109,12
2017-03-27,515109,12
2017-03-27,515130,80
2017-03-27,515130,80
2017-03-27,513230,50
2017-03-27,513230,25
2017-03-27,513230,25
2017-03-27,515130,14
2017-03-27,513277,1
2017-03-27,513256,1
2017-03-27,513256,1
2017-03-27,513256,1
2017-03-27,513310,1
2017-03-27,518516K,2
2017-03-27,518516,2
2017-03-27,513121HD,2
2017-03-27,513277,1
2017-03-27,512370,1
2017-03-27,512288,2
2017-03-27,512288,2
2017-03-27,HA590404,2
2017-03-27,HA590398,2
2017-03-27,HA590398,2
2017-03-27,HA590398,2
2017-03-27,512164,2
2017-03-27,513071,2
2017-03-27,510010,2
2017-03-27,512012,1
2017-03-27,512012,1
2017-03-27,515131,4
2017-03-27,515130,6
2017-03-27,515130,6
2017-03-27,513106,2
2017-03-27,162X177X160,600
2017-03-27,162X177X160,600
2017-03-27,162X177X160,600
2017-03-27,162X177X160,600
2017-03-27,162X177X160,600
2017-03-27,162X177X160,600
2017-03-27,162X177X160,600
2017-03-27,162X177X160,600
2017-03-27,162X177X160,600
2017-03-27,162X177X160,600
2017-03-27,162X177X160,600
2017-03-27,162X177X160,600
2017-03-27,162X177X160,600
2017-03-27,162X177X160,600
2017-03-27,515114,75
2017-03-27,515114,75
2017-03-27,515089,50
2017-03-27,515036,80
2017-03-27,515036,80
2017-03-27,515036,80
2017-03-27,515036,80
2017-03-27,515036,80
2017-03-27,515036,80
2017-03-27,515036,80
2017-03-27,515036,40
2017-03-27,515071,30
2017-03-27,515071,80
2017-03-27,515071,80
2017-03-27,515071,80
2017-03-27,513297,160
2017-03-27,513220,210
2017-03-27,513220,210
2017-03-27,513220,80
2017-03-27,541010,100
2017-03-27,513220,150
2017-03-27,513220,50
2017-03-27,512312,50
2017-03-27,513124,150
2017-03-27,513214,150
2017-03-27,513214,150
2017-03-27,513214,50
2017-03-27,512449,100
2017-03-27,512328,50
2017-03-27,512328,100
2017-03-27,515117,100
2017-03-27,HA590454,2
2017-03-27,513121,150
2017-03-27,513121,150
2017-03-27,513121,150
2017-03-27,513121,150
2017-03-27,513121,150
2017-03-27,513121,150
2017-03-27,513121,150
2017-03-27,513121,150
2017-03-27,513121,150
2017-03-27,513121,150
2017-03-27,513121,150
2017-03-27,513121,150
2017-03-27,513121,150
2017-03-27,512179,50
2017-03-27,513179,100
2017-03-27,515096,120
2017-03-27,515101,80
2017-03-27,515101,80
2017-03-27,513179HD,150
2017-03-27,513179HD,150
2017-03-27,513179HD,100
2017-03-27,513199N,50
2017-03-27,515113,120
2017-03-27,515096,25
2017-03-27,512324,50
2017-03-27,512324,30
2017-03-27,512324,20
2017-03-27,512324,130
2017-03-27,512372,60
2017-03-27,512393,1
2017-03-27,515050,1
2017-03-27,513282,1
2017-03-27,510029,2
2017-03-27,512268,2
2017-03-27,512321,2
2017-03-27,513100,2
2017-03-27,513277,1
2017-03-27,515008,1
2017-03-27,515009,1
2017-03-27,515043,1
2017-03-27,515073,2
2017-03-27,515094,2
2017-03-27,515096,2
2017-03-27,HA590234,2
2017-03-27,515090,2
2017-03-27,HA590482,2
2017-03-28,512309,90
2017-03-28,513304,90
2017-03-28,513234,150
2017-03-28,513234,150
2017-03-28,512246,180
2017-03-28,512246,180
2017-03-28,512283,100
2017-03-28,513234,150
2017-03-28,513234,150
2017-03-28,513234,150
2017-03-28,513234,150
2017-03-28,513234,50
2017-03-28,513271,75
2017-03-28,513289,150
2017-03-28,512223,24
2017-03-28,512309,90
2017-03-28,HA590470,125
2017-03-28,HA590470,125
2017-03-28,HA590488,100
2017-03-28,513316,100
2017-03-28,513272,50
2017-03-28,513272,100
2017-03-28,512295,180
2017-03-28,BR930177K,100
2017-03-28,512223,180
2017-03-28,512223,180
2017-03-28,512301,180
2017-03-28,HA590046,2
2017-03-28,515136,150
2017-03-28,515136,150
2017-03-28,515136,150
2017-03-28,515136,150
2017-03-28,513298,100
2017-03-28,512257,88
2017-03-28,512284,50
2017-03-28,512349,30
2017-03-28,512350,60
2017-03-28,512333,80
2017-03-28,513258,17
2017-03-28,512180,60
2017-03-28,510015,100
2017-03-28,510082,50
2017-03-28,510095,100
2017-03-28,510110,140
2017-03-28,512257,12
2017-03-28,512206,57
2017-03-28,512284,70
2017-03-28,513270,60
2017-03-28,515078,80
2017-03-28,512267,30
2017-03-28,513224,50
2017-03-28,513215,80
2017-03-28,513228,50
2017-03-28,515113,30
2017-03-28,515036,100
2017-03-28,515096,80
2017-03-28,513294,50
2017-03-28,513206,100
2017-03-28,513266,40
2017-03-28,513275,100
2017-03-28,513288,60
2017-03-28,512360,100
