ItemID,Date,Price
513300,12/9/2014,24.53
515073,12/9/2014,30.86
513310,12/9/2014,21.56
512293,12/9/2014,20.79
513294,12/9/2014,22.15
513018,12/9/2014,14.53
512372,12/9/2014,26.75
515084,12/9/2014,18.68
513285,12/9/2014,25.6
513018,12/9/2014,14.53
510003,12/9/2014,4.33
510015,12/9/2014,4.6
513255,12/9/2014,24.63
512292,12/9/2014,20.13
512374,12/9/2014,29.15
513121,12/9/2014,16.3
513020,12/9/2014,17.93
513220,12/9/2014,21.56
515042,12/9/2014,31.38
512001,12/9/2014,17.24
513188,12/9/2014,21.78
513121,12/9/2014,16.3
510080,12/9/2014,6.5
512301,12/9/2014,22.99
510034,12/9/2014,5.67
517011,12/9/2014,14
513020,12/9/2014,17.93
513017K,12/9/2014,12.99
513190,12/9/2014,18.15
513228,12/9/2014,26.18
510038,12/9/2014,9.85
515046,12/9/2014,37.37
513285,12/9/2014,25.6
HA590361,12/9/2014,32.39
HA590362,12/9/2014,32.39
518514,12/9/2014,11.72
513186,12/9/2014,21.3
515125,12/9/2014,33.02
512321,12/9/2014,28.57
513058T,12/9/2014,5
517011,12/9/2014,14
517008,12/9/2014,5.93
512229,12/9/2014,22.28
515042,12/9/2014,31.38
515113,12/9/2014,34.49
510003,12/9/2014,4.33
512266,12/9/2014,18.61
513210,12/9/2014,26.33
512217,12/9/2014,17.66
515042,12/9/2014,31.38
541001,12/9/2014,31.28
515066,12/9/2014,32.77
515051,12/9/2014,23.63
513310,12/9/2014,21.56
518507,12/9/2014,10.23
513121,12/9/2014,16.3
HA590361,12/9/2014,32.39
HA590362,12/9/2014,32.39
510019,12/9/2014,4.7
515036,12/9/2014,25.28
511007,12/9/2014,5.01
510078,12/9/2014,3.65
HA590253,12/9/2014,25.18
512310,12/9/2014,17.01
512374,12/9/2014,29.15
515051,12/9/2014,23.63
515032,12/9/2014,16.04
510076,12/9/2014,4.91
513277,12/9/2014,29.05
510052,12/9/2014,4
512310,12/9/2014,17.01
512310,12/9/2014,17.01
515072,12/9/2014,26.38
515113,12/9/2014,34.49
515042,12/9/2014,31.38
513121,12/9/2014,16.3
513121,12/9/2014,16.3
512238,12/9/2014,26.18
515073,12/9/2014,30.86
515069,12/9/2014,36.1
518514,12/9/2014,11.72
515042,12/9/2014,31.38
510077,12/9/2014,3.76
515042,12/9/2014,31.38
512290,12/9/2014,23.43
515084,12/9/2014,18.68
513264,12/9/2014,18.7
512310,12/9/2014,17.01
513188,12/9/2014,21.78
512275,12/9/2014,16.27
515088,12/9/2014,33.5
515046,12/9/2014,37.37
513289,12/9/2014,28.16
513176,12/9/2014,25.85
510061,12/9/2014,3.99
513296,12/9/2014,24.53
512310,12/9/2014,17.01
515024,12/9/2014,23.68
511007,12/9/2014,5.01
512301,12/9/2014,22.99
518515,12/9/2014,13.55
513018,12/9/2014,14.53
515042,12/9/2014,31.38
510060,12/9/2014,5.29
512226,12/9/2014,10.52
510080,12/9/2014,6.5
515078,12/9/2014,29.6
513277,12/9/2014,29.05
513159,12/9/2014,18.09
515047,12/9/2014,37.37
515038,12/9/2014,22.13
510038,12/9/2014,9.85
510077,12/9/2014,3.76
510017,12/9/2014,4.77
512310,12/9/2014,17.01
515036,12/9/2014,25.28
513121,12/9/2014,16.3
513121,12/9/2014,16.3
515038,12/9/2014,22.13
515096,12/9/2014,32.84
515078,12/9/2014,29.6
513133,12/9/2014,24.09
513176,12/9/2014,25.85
513277,12/9/2014,29.05
512226,12/9/2014,10.52
512268,12/9/2014,19.12
512266,12/9/2014,18.61
513188,12/9/2014,21.78
513228,12/9/2014,26.18
513121,12/9/2014,16.3
512379,12/9/2014,25.6
513058T,12/9/2014,5
515036,12/9/2014,25.28
510087,12/9/2014,6.31
513210,12/9/2014,26.33
515088,12/9/2014,33.5
510072,12/9/2014,5.22
513310,12/9/2014,21.56
515020,12/9/2014,41.07
513220,12/9/2014,21.56
513283,12/9/2014,26.65
515077,12/9/2014,46.74
HA590361,12/9/2014,32.39
HA590362,12/9/2014,32.39
512304,12/9/2014,17.82
513018,12/9/2014,14.53
511007,12/9/2014,5.01
513133,12/9/2014,24.09
510077,12/9/2014,3.76
512403,12/9/2014,25.6
512310,12/9/2014,17.01
513121,12/9/2014,16.3
517011,12/9/2014,14
515043,12/9/2014,35.93
513121,12/9/2014,16.3
517011,12/9/2014,14
515050,12/9/2014,27.3
512370,12/9/2014,23.58
513158,12/9/2014,19.36
515026,12/9/2014,25.41
515098,12/9/2014,40.92
513284,12/9/2014,25.6
512361,12/9/2014,14.52
515125,12/9/2014,33.02
510052,12/9/2014,4
511007,12/9/2014,5.01
510020,12/9/2014,3.8
512243,12/9/2014,21.56
511007,12/9/2014,5.01
513228,12/9/2014,26.18
510017,12/9/2014,4.77
515054,12/9/2014,25.29
515038,12/9/2014,22.13
512310,12/9/2014,17.01
512196,12/9/2014,13.75
510076,12/9/2014,4.91
510081,12/9/2014,6.94
515078,12/9/2014,29.6
510092,12/9/2014,8.74
515032,12/9/2014,16.04
513121,12/9/2014,16.3
512370,12/9/2014,23.58
515106,12/9/2014,37.61
515046,12/9/2014,37.37
517011,12/9/2014,14
510096,12/9/2014,6.63
513259,12/9/2014,28.11
510096,12/9/2014,6.63
515025,12/9/2014,43.56
515036,12/9/2014,25.28
515097,12/9/2014,32.45
513121,12/9/2014,16.3
512217,12/9/2014,17.66
510077,12/9/2014,3.76
513121,12/9/2014,16.3
513018,12/9/2014,14.53
515038,12/9/2014,22.13
512360,12/9/2014,26
512372,12/9/2014,26.75
512190,12/9/2014,19.69
510084,12/9/2014,6.66
513018,12/9/2014,14.53
513121,12/9/2014,16.3
510015,12/9/2014,4.6
513121,12/9/2014,16.3
515079,12/9/2014,38.06
510019,12/9/2014,4.7
515058,12/9/2014,29.15
515024,12/9/2014,23.68
513272,12/9/2014,34.43
515050,12/9/2014,27.3
510096,12/9/2014,6.63
HA590361,12/9/2014,32.39
HA590362,12/9/2014,32.39
513215,12/9/2014,17.97
513284,12/9/2014,25.6
513121,12/9/2014,16.3
512304,12/9/2014,17.82
515036,12/9/2014,25.28
510087,12/9/2014,6.31
513121,12/9/2014,16.3
515036,12/9/2014,25.28
512276,12/9/2014,11.42
515036,12/9/2014,25.28
516014,12/9/2014,6.97
515038,12/9/2014,22.13
513130,12/9/2014,5.38
512235,12/9/2014,15.26
513159,12/9/2014,18.09
510081,12/9/2014,6.94
512266,12/9/2014,18.61
510060,12/9/2014,5.29
513018,12/9/2014,14.53
513277,12/9/2014,29.05
513121,12/9/2014,16.3
513121,12/9/2014,16.3
513121,12/9/2014,16.3
HA590361,12/9/2014,32.39
HA590362,12/9/2014,32.39
518514,12/9/2014,11.72
513124,12/9/2014,19.12
515036,12/9/2014,25.28
515007,12/9/2014,20.25
513272,12/9/2014,34.43
512310,12/9/2014,17.01
515025,12/9/2014,43.56
515079,12/9/2014,38.06
515107,12/9/2014,37.61
515073,12/9/2014,30.86
512370,12/9/2014,23.58
513310,12/9/2014,21.56
515032,12/9/2014,16.04
513248,12/10/2014,7.6
510059,12/10/2014,6.64
511021,12/10/2014,3.85
513272,12/10/2014,37.86
513298,12/10/2014,24.5
512367,12/10/2014,13.8
541004,12/10/2014,34.5
515125,12/10/2014,37.55
HA590373,12/10/2014,35.4
HA590360,12/10/2014,33.8
HA590445,12/10/2014,28.6
512370,12/11/2014,29.18
512372,12/11/2014,31.58
512372,12/12/2014,29.8
513306,12/12/2014,32.5
510078,12/16/2014,4.12
512340,12/16/2014,20.67
510095,12/16/2014,9.3
510072,12/16/2014,5.75
510094,12/16/2014,5.9
512280,12/16/2014,31
510020,12/16/2014,4.65
510002,12/16/2014,3.38
510060,12/16/2014,5.8
510006,12/16/2014,5.68
515098,12/16/2014,44.98
515066,12/16/2014,40.2
512370,12/16/2014,27.53
512313,12/16/2014,31.27
512207,12/16/2014,21.2
515032,12/16/2014,16.9
515058,12/16/2014,30.45
515059,12/16/2014,36.75
515073,12/16/2014,33.4
518509,12/16/2014,12.83
521000,12/16/2014,15.2
515126,12/16/2014,47.9
512384,12/16/2014,28.35
515115,12/16/2014,86.5
513255,12/16/2014,24.5
515040,12/16/2014,11.76
512350,12/16/2014,29.8
MB25300,12/16/2014,31.5
513254,12/16/2014,24.26
512243,12/16/2014,33.8
513121,12/16/2014,18.9
513187,12/16/2014,18.9
513197,12/16/2014,30.21
513272,12/16/2014,43.5
512248,12/16/2014,21.63
515083,12/16/2014,85
515047,12/16/2014,46
513257,12/16/2014,26.5
515113,12/16/2014,43.5
512313,12/16/2014,31.27
515043,12/16/2014,45.76
512309,12/16/2014,27.5
512338,12/16/2014,28.3
512271,12/16/2014,21.16
515121,12/16/2014,41.25
512360,12/16/2014,37.8
512284,12/16/2014,25
515058,12/17/2014,47.14
518516,12/17/2014,13.9
513171,12/17/2014,10.78
513264,12/17/2014,17.32
512154,12/17/2014,9.46
512167,12/17/2014,9.89
512237,12/17/2014,19.27
513124,12/17/2014,18.58
512003,12/17/2014,19.26
512250,12/17/2014,21.19
510092,12/17/2014,8.22
510095,12/17/2014,8.51
512188,12/17/2014,11.2
HA590125,12/17/2014,27.72
512016,12/17/2014,10.23
513206,12/17/2014,20.27
512154,12/18/2014,9.46
512167,12/18/2014,9.89
512237,12/18/2014,19.27
513234,12/18/2014,26.12
513196,12/18/2014,22.84
513223,12/18/2014,23.18
513124,12/18/2014,18.58
513062,12/18/2014,20.38
512003,12/18/2014,19.26
512250,12/18/2014,21.19
513277,12/18/2014,31.19
511024,12/18/2014,4.23
510092,12/18/2014,8.22
510095,12/18/2014,8.51
510096,12/18/2014,7.82
HA590125,12/18/2014,27.72
512293,12/18/2014,19.6
512396,12/18/2014,18.12
512419,12/18/2014,30.44
513194,12/18/2014,17.4
513206,12/18/2014,20.27
515115,12/18/2014,93.04
515003,12/18/2014,20.58
515029,12/18/2014,25.02
515024,12/18/2014,25.34
517009,12/18/2014,7.3
515090,12/18/2014,37.42
513244,12/18/2014,10.14
513248,12/18/2014,7.41
511023,12/18/2014,7.75
517014,12/18/2014,9.83
514002,12/18/2014,3.61
510096,12/18/2014,6.64
510078,12/18/2014,3.67
510076,12/18/2014,4.93
510059,12/18/2014,6.64
510057,12/18/2014,4.03
510065,12/18/2014,3.85
510052,12/18/2014,4.01
510020,12/18/2014,3.81
510011,12/18/2014,6.64
510010,12/18/2014,5.29
510007,12/18/2014,3.45
510006,12/18/2014,5.68
510004,12/18/2014,3.57
515024,1/6/2015,34.34
512373,1/7/2015,31.8
515090,1/9/2015,37.42
517003,1/9/2015,8.15
513254,1/9/2015,23.87
513264,1/9/2015,16.28
510090,1/9/2015,5.98
512167,1/9/2015,9.3
513228,1/9/2015,22.91
513202,1/9/2015,11.44
513223,1/9/2015,21.79
513124,1/9/2015,17.47
513237,1/9/2015,21.24
512188,1/9/2015,10.53
510096,1/9/2015,7.35
HA590125,1/9/2015,26.06
512016,1/9/2015,9.62
513310,1/9/2015,20.46
517008,1/9/2015,4.84
512418,1/9/2015,25.71
512311,1/9/2015,15.54
513253,1/9/2015,17.36
513194,1/9/2015,16.36
513206,1/9/2015,19.05
512012K,1/9/2015,9.97
512345,1/9/2015,29.07
HA590256,1/9/2015,32.13
512424,1/9/2015,15.2
HA590331,1/9/2015,35.19
HA590379,1/9/2015,29.29
513287,1/9/2015,33.5
512357,1/9/2015,20.6
513206,1/9/2015,21.32
513234,1/9/2015,25.89
513202,1/12/2015,15.5
513230,1/12/2015,33.21
HA590063,1/12/2015,29.69
HA590423,1/12/2015,43.8
HA590451,1/12/2015,34.32
SP620300,1/12/2015,62.26
SP620301,1/12/2015,62.26
SP620302,1/12/2015,63.58
SP620303,1/12/2015,63.58
SP500704,1/12/2015,47.08
515060,1/12/2015,40.26
515026,1/12/2015,29.52
513270,1/12/2015,38.96
SP550219,1/12/2015,57.51
512424,1/12/2015,18.22
512398,1/14/2015,30.49
513188,1/14/2015,24
515054,1/14/2015,29.8
515050,1/14/2015,35
512403,1/19/2015,28.92
43200-4Z005,1/19/2015,17.26
HA590002,1/19/2015,27.34
HA590063,1/19/2015,26.65
HA590250,1/19/2015,29.28
VKBA529,1/19/2015,3.57
512180,1/20/2015,13.65
515003,1/20/2015,20
515027,1/20/2015,25
515050,1/20/2015,29.8
515056,1/20/2015,47.2
515058,1/20/2015,30.45
515104,1/20/2015,49.68
515111,1/20/2015,49.68
512346,1/20/2015,16.8
513229,1/20/2015,30.3
513220,1/20/2015,24.8
513223,1/20/2015,24.8
515119,1/20/2015,46.3
512360,1/20/2015,37.8
513194,1/20/2015,17.7
510096,1/20/2015,7.1
HA590253,1/20/2015,33.39
510077,1/20/2015,3.85
510058,1/20/2015,4.65
515098,1/20/2015,44.98
512403,1/20/2015,30.21
510021,1/20/2015,5.69
510080,1/20/2015,9.36
518515,1/20/2015,14.6
HA590056,1/20/2015,29.6
513301,1/20/2015,23.5
HA590312,1/20/2015,38.5
SP550313,1/20/2015,47.8
512401,1/20/2015,29
515024,1/20/2015,27.03
512311,1/20/2015,20.7
SP550219,1/20/2015,56.5
510072,1/21/2015,5.22
513089,1/21/2015,15.3
510081,1/21/2015,6.94
513190,1/21/2015,18.15
HA590046,1/21/2015,22.5
512335,1/21/2015,22.33
510020,1/21/2015,3.8
HA590362,1/21/2015,32.39
HA590361,1/21/2015,32.39
510053,1/21/2015,5.27
513139,1/21/2015,20.79
513266,1/21/2015,26.95
512379,1/21/2015,25.6
512304,1/21/2015,17.82
513113,1/21/2015,4.5
510078,1/21/2015,3.65
513188,1/21/2015,21.78
513121,1/21/2015,16.3
513121,1/21/2015,16.3
513137,1/21/2015,16.3
512372,1/21/2015,26.75
512012,1/21/2015,7.63
513272,1/21/2015,34.43
512175,1/21/2015,10.43
513018,1/21/2015,14.53
513228,1/21/2015,26.18
512402,1/21/2015,24.53
513220,1/21/2015,21.56
513228,1/21/2015,26.18
513310,1/21/2015,21.56
513075,1/21/2015,14
513121,1/21/2015,16.3
513121,1/21/2015,16.3
510081,1/21/2015,6.94
513188,1/21/2015,21.78
HA590330,1/21/2015,27.46
513303,1/21/2015,23.98
513286,1/21/2015,32.56
513228,1/21/2015,26.18
512393,1/21/2015,32.78
513286,1/21/2015,32.56
513100,1/21/2015,15.18
512154,1/22/2015,9.25
512211,1/22/2015,15.41
512250,1/22/2015,21.9
512273,1/22/2015,28.79
512349,1/22/2015,23
512359,1/22/2015,20.58
513105,1/22/2015,9.31
513206,1/22/2015,19.23
513207,1/22/2015,29.55
513228,1/22/2015,20.6
513229,1/22/2015,33.41
513264,1/22/2015,19.74
513273,1/22/2015,24
510002,1/22/2015,3.18
510004,1/22/2015,4
510007,1/22/2015,3.71
510009,1/22/2015,3.83
510011,1/22/2015,5.83
510016,1/22/2015,3.32
510019,1/22/2015,4.22
510029,1/22/2015,3.73
510032,1/22/2015,3.78
510034,1/22/2015,4.51
510052,1/22/2015,4.16
510057,1/22/2015,3.9
510059,1/22/2015,6
510070,1/22/2015,4.29
510074,1/22/2015,6.7
510076,1/22/2015,5.18
510078,1/22/2015,3.57
510085,1/22/2015,6
510089,1/22/2015,5.5
510094,1/22/2015,5.33
510097,1/22/2015,7.67
510101,1/22/2015,5.67
511026,1/22/2015,6.33
511029,1/22/2015,4.83
512280,1/22/2015,26.16
512289,1/22/2015,26.03
512293,1/22/2015,17.52
512337,1/22/2015,19.4
512355,1/22/2015,16.68
512360,1/22/2015,26.4
513106,1/22/2015,4.02
513294,1/22/2015,19.8
513305,1/22/2015,23.28
HA590046,1/22/2015,19.08
HA590125,1/22/2015,27.2
512335,1/23/2015,28.3
512382,1/23/2015,25.85
512293,1/23/2015,27.5
512416,1/23/2015,24.09
512346,1/23/2015,12.96
515059,1/23/2015,39.59
512308,1/23/2015,22.32
512338,1/23/2015,25.48
512041,1/23/2015,28.56
515107,1/23/2015,42.12
513265,1/23/2015,20.91
HA590331,1/23/2015,35.19
512338,1/23/2015,27.03
512041,1/23/2015,26.68
513278T,1/23/2015,38.5
515095,1/23/2015,44.14
513189,1/23/2015,19.92
515095,1/26/2015,44.14
513121,1/26/2015,12
518516,1/26/2015,18.16
512409,1/26/2015,28.9
HA590419,1/26/2015,31
HA590446,1/27/2015,31.61
HA590451,1/27/2015,29.6
515094,1/27/2015,38.3
510089,1/27/2015,5.5
515071,1/27/2015,27.38
515069,1/27/2015,39.84
HA590407,1/27/2015,34.5
HA590455,1/27/2015,27.46
515113,1/29/2015,40.74
515125,1/29/2015,37.55
515103,1/29/2015,21.73
513125,1/29/2015,13.44
513296,1/29/2015,31.93
HA590330,1/29/2015,34.48
HA590123,1/29/2015,17.6
541002,1/29/2015,16.7
BW541010,1/29/2015,18
515122,1/29/2015,49.1
518516K,1/29/2015,13.9
513121,1/31/2015,16.3
512328,1/31/2015,22.33
518507,1/31/2015,10.23
513203,1/31/2015,18.08
510077,1/31/2015,3.76
513299,1/31/2015,22.33
HA590362,1/31/2015,32.39
HA590361,1/31/2015,32.39
512328,1/31/2015,22.33
513018,1/31/2015,14.53
513139,1/31/2015,20.79
512292,1/31/2015,20.13
513226,1/31/2015,19.58
512361,1/31/2015,14.52
513087,1/31/2015,18.02
513197,1/31/2015,25.08
512361,1/31/2015,14.52
510024,1/31/2015,3.33
510070,1/31/2015,4.4
513188,1/31/2015,21.78
513305,1/31/2015,26.18
513305,1/31/2015,26.18
510090,1/31/2015,6.8
513230,1/31/2015,20.06
513035,1/31/2015,9.35
513121,1/31/2015,16.3
513138,1/31/2015,13.38
510017,1/31/2015,4.77
513121,1/31/2015,16.3
513121,1/31/2015,16.3
513162,1/31/2015,23.65
512379,1/31/2015,25.6
518515,1/31/2015,13.55
513299,1/31/2015,22.33
HA590123,1/31/2015,12.3
512393,1/31/2015,32.78
512372,1/31/2015,26.75
513188,1/31/2015,21.78
510091,1/31/2015,5
512379,1/31/2015,25.6
510017,1/31/2015,4.77
513121,1/31/2015,16.3
512372,1/31/2015,26.75
510004,1/31/2015,3.56
HA590362,1/31/2015,32.39
512196,1/31/2015,13.75
513100,1/31/2015,15.18
513201,1/31/2015,29.15
511040,1/31/2015,7.57
512167,2/3/2015,11.03
512265,2/3/2015,22.4
541004,2/3/2015,34.5
515097,2/3/2015,33.25
515101,2/3/2015,40.74
BR930876K,2/3/2015,19.6
512202,2/3/2015,18.3
512206,2/3/2015,19.8
512227,2/3/2015,14.02
512259,2/3/2015,12.69
512284,2/3/2015,21.2
512294,2/3/2015,15.63
512295,2/3/2015,15.63
512300,2/3/2015,23.56
512322,2/3/2015,24.94
512337,2/3/2015,19.99
512338,2/3/2015,24.49
512346,2/3/2015,11.04
512365,2/3/2015,32.78
512376,2/3/2015,27.6
512373,2/3/2015,23.3
512382,2/3/2015,25.85
512391,2/3/2015,23.43
512395,2/3/2015,23.3
512401,2/3/2015,27
512404,2/3/2015,28.6
512411,2/3/2015,24.09
512416,2/3/2015,24.09
513198,2/3/2015,31.93
513201,2/3/2015,25.5
513220,2/3/2015,22
513225,2/3/2015,21
513230,2/3/2015,21.37
513263,2/3/2015,22.21
513271,2/3/2015,35.29
513273,2/3/2015,29.6
513275,2/3/2015,22.67
513278,2/3/2015,35.09
513301,2/3/2015,14.76
515029,2/3/2015,24.34
515073,2/3/2015,31.3
515078,2/3/2015,34.5
515080,2/3/2015,42.04
515094,2/3/2015,38.3
515097,2/3/2015,33.25
515098,2/3/2015,39.56
515099,2/3/2015,43.5
515101,2/3/2015,40.74
515104,2/3/2015,41.05
515113,2/3/2015,40.74
515120,2/3/2015,39.25
515125,2/3/2015,37.55
515126,2/3/2015,37.8
518516,2/3/2015,13.9
521001,2/3/2015,13.8
541004,2/3/2015,34.5
541009,2/3/2015,19
512409,2/4/2015,27.8
512408,2/4/2015,30.8
515059,2/6/2015,39.59
515025,2/6/2015,48.31
515093,2/9/2015,43.17
510090,2/10/2015,5.8
512167,2/10/2015,9.3
512237,2/10/2015,18.11
513309,2/10/2015,23.9
513115,2/10/2015,10.68
513232,2/10/2015,26.45
513223,2/10/2015,19.9
513124,2/10/2015,16.95
513139,2/10/2015,19.53
512188,2/10/2015,10.53
512191,2/10/2015,14.31
512014,2/10/2015,10.02
513310,2/10/2015,20.46
512418,2/10/2015,24.94
513022,2/10/2015,3.6
510002,2/10/2015,3.14
513253,2/10/2015,16.3
512285,2/10/2015,23.72
513286,2/10/2015,31.45
512167,2/10/2015,9.3
512237,2/10/2015,18.11
512169,2/10/2015,18.76
513234,2/10/2015,24.55
513233,2/10/2015,26.45
513223,2/10/2015,19.9
513124,2/10/2015,16.95
513062,2/10/2015,19.16
513139,2/10/2015,19.53
512249,2/10/2015,22.63
513282,2/10/2015,24.39
HA590125,2/10/2015,26.06
513310,2/10/2015,20.46
513290,2/10/2015,27.62
512418,2/10/2015,24.94
510002,2/10/2015,3.14
512285,2/10/2015,23.72
513206,2/10/2015,18.48
515115,2/11/2015,93.04
515088,2/11/2015,39.45
515090,2/11/2015,34.5
516005,2/11/2015,7.82
513248,2/11/2015,7.41
510085,2/11/2015,6.94
513264,2/11/2015,19.74
512360,2/11/2015,31.68
511037,2/13/2015,13.38
513286,2/13/2015,38.53
513287,2/13/2015,39.13
515113,2/13/2015,40.74
515113,2/13/2015,40.74
510093,2/17/2015,7.65
511029,2/17/2015,7.65
512267,2/17/2015,12.98
512299,2/17/2015,23.32
513226,2/17/2015,23.43
513257,2/17/2015,23.98
513259,2/17/2015,29.72
513263,2/17/2015,22.32
513290,2/17/2015,33.02
513303,2/17/2015,30.15
515002,2/17/2015,21.14
515025,2/17/2015,46.42
515097,2/17/2015,42.35
515109,2/17/2015,49.28
541003,2/17/2015,31.44
513196,2/17/2015,27
513280,2/17/2015,45
513230,2/17/2015,33.21
515003,2/17/2015,30.61
515004,2/17/2015,35.44
515024,2/17/2015,30
515042,2/17/2015,40
515043,2/17/2015,45
515058,2/17/2015,47.14
513277,2/17/2015,42.53
515078,2/17/2015,42
515086,2/17/2015,53.55
512156,2/17/2015,24.84
512382,2/18/2015,31.3
513264,2/18/2015,17.61
SP550219,2/18/2015,52.28
515024,2/18/2015,30
513280,2/18/2015,41
515041,2/18/2015,40
515095,2/18/2015,53.5
512333,2/19/2015,32.82
HA590252,2/19/2015,33.5
513275,2/19/2015,24.66
541002,2/19/2015,14.43
BH590125,2/19/2015,28.9
BF930550,2/19/2015,11.9
513176,2/19/2015,32.48
BH590255,2/19/2015,36.16
HA590056,2/19/2015,29.6
WKH6557,2/19/2015,21.56
HA590312,2/19/2015,38.5
HA590335,2/19/2015,29.26
SP550313,2/19/2015,47.8
512401,2/19/2015,29
SP550219,2/19/2015,56.5
512229,2/19/2015,26.86
512305K,2/19/2015,21.38
512384,2/19/2015,29.58
512311,2/19/2015,21.22
HA590256,2/19/2015,32.13
513300,2/19/2015,30.09
HA590247,2/19/2015,34.5
HA590379,2/19/2015,29.29
513287,2/19/2015,33.5
HA590258,2/19/2015,31.3
513265,2/19/2015,20.91
512041,2/19/2015,26.68
515020,2/20/2015,36.79
515021,2/20/2015,41.23
515027,2/20/2015,25
515030,2/20/2015,27.6
515050,2/20/2015,26
515058,2/20/2015,27
515059,2/20/2015,32
515063,2/20/2015,33.64
515072,2/20/2015,27
515040,2/20/2015,10
513258,2/20/2015,27.3
513275,2/20/2015,23.7
515036,2/20/2015,25
541001,2/20/2015,32
513121,2/20/2015,18.3
513223,2/20/2015,21.56
515065,2/20/2015,36.95
512293,2/20/2015,23.73
512285,2/20/2015,21.39
512223,2/20/2015,25
515119,2/20/2015,40.26
513137,2/20/2015,17.9
512360,2/20/2015,34
513198,2/20/2015,28
515092,2/20/2015,42.5
513307,2/20/2015,28.26
510078,2/20/2015,4.12
510061,2/20/2015,4.48
510092,2/20/2015,9.68
510072,2/20/2015,5.75
510073,2/20/2015,6.3
510096,2/20/2015,7.1
516008,2/20/2015,7.67
515066,2/20/2015,40.2
510089,2/20/2015,6.34
512404,2/20/2015,32.3
510090,2/20/2015,7.16
513196,2/25/2015,27
513230,2/25/2015,33.21
513236,2/25/2015,29.79
515024,2/25/2015,30
515031,2/25/2015,35.57
515041,2/25/2015,40
515059,2/25/2015,59.8
515097,2/25/2015,44
515125,2/26/2015,37.55
513282,2/26/2015,26.8
541004,2/26/2015,34.5
515050,2/26/2015,30.35
515025,2/26/2015,56.48
513267,2/28/2015,22.15
512335,2/28/2015,22.33
513226,2/28/2015,19.58
513299,2/28/2015,22.33
512379,2/28/2015,25.6
511027,2/28/2015,5.62
510059,2/28/2015,6.63
512372,2/28/2015,26.75
513130,2/28/2015,5.38
513188,2/28/2015,21.78
512225,2/28/2015,8.88
513188,2/28/2015,21.78
513121,2/28/2015,16.3
513188,2/28/2015,21.78
513121,2/28/2015,16.3
510004,2/28/2015,3.56
513121,2/28/2015,16.3
512308,2/28/2015,19.75
513188,2/28/2015,21.78
511007,2/28/2015,5.01
513188,2/28/2015,21.78
513130,2/28/2015,5.38
513121,2/28/2015,16.3
513272,2/28/2015,34.43
513124,2/28/2015,19.12
513228,2/28/2015,26.18
513188,2/28/2015,21.78
513188,2/28/2015,21.78
513130,2/28/2015,5.38
513188,2/28/2015,21.78
513124,2/28/2015,19.12
512361,2/28/2015,14.52
512321,2/28/2015,28.57
513188,2/28/2015,21.78
513186,2/28/2015,21.3
513124,2/28/2015,19.12
513230,2/28/2015,20.06
513299,2/28/2015,22.33
513121,2/28/2015,16.3
513188,2/28/2015,21.78
513124,2/28/2015,19.12
512020,2/28/2015,10.23
511007,2/28/2015,5.01
512379,2/28/2015,25.6
513188,2/28/2015,21.78
HA590256,2/28/2015,33.12
512310,2/28/2015,17.01
510004,2/28/2015,3.56
513188,2/28/2015,21.78
510087,2/28/2015,6.31
513124,2/28/2015,19.12
513188,2/28/2015,21.78
513124,2/28/2015,19.12
512006,2/28/2015,20.49
512328,2/28/2015,22.33
513188,2/28/2015,21.78
510032,2/28/2015,3.93
513188,2/28/2015,21.78
512411,2/28/2015,24.09
512370,2/28/2015,23.58
511007,2/28/2015,5.01
513188,2/28/2015,21.78
513201,2/28/2015,29.15
513305,2/28/2015,26.18
513267,2/28/2015,22.15
513255,2/28/2015,24.63
513305,2/28/2015,26.18
HA590362,2/28/2015,32.39
513188,2/28/2015,21.78
513255,2/28/2015,24.63
510081,2/28/2015,6.94
513269,2/28/2015,15.18
513188,2/28/2015,21.78
513305,2/28/2015,26.18
512372,2/28/2015,26.75
511007,2/28/2015,5.01
BR930598K,2/28/2015,17.8
510053,2/28/2015,5.27
513188,2/28/2015,21.78
513188,2/28/2015,21.78
512372,2/28/2015,26.75
513188,2/28/2015,21.78
513188,2/28/2015,21.78
513188,2/28/2015,21.78
513188,2/28/2015,21.78
512374,2/28/2015,29.15
513269,2/28/2015,15.18
510002,2/28/2015,3.17
513188,2/28/2015,21.78
513188,2/28/2015,21.78
513188,2/28/2015,21.78
513290,2/28/2015,26.95
513188,2/28/2015,21.78
513255,2/28/2015,24.63
513188,2/28/2015,21.78
513188,2/28/2015,21.78
513188,2/28/2015,21.78
513188,2/28/2015,21.78
513188,2/28/2015,21.78
513224,3/2/2015,19.41
513230,3/2/2015,33.21
515024,3/2/2015,34.34
515078,3/2/2015,57.19
521000,3/2/2015,21.19
513280,3/2/2015,45.5
515086,3/2/2015,53.55
513196,3/2/2015,27
541001,3/2/2015,56.14
515094,3/2/2015,50
515095,3/2/2015,53.5
541008,3/2/2015,66.83
513221,3/2/2015,24.83
515080,3/2/2015,60.57
515118,3/2/2015,72.9
515097,3/2/2015,44
515059,3/2/2015,59.8
512309,3/2/2015,35.45
513236,3/2/2015,29.79
512302,3/2/2015,63.29
515058,3/3/2015,47.14
515093,3/3/2015,63.5
512285,3/3/2015,41.32
512358,3/3/2015,51.98
513214,3/3/2015,36.96
513277,3/3/2015,42.53
